request_symbol,name,start_date,asset_class_refined,management_style,primary_strategy,sector_theme,cagr,spy_cagr,excess_cagr,sortino,spy_sortino,excess_sortino,calmar,spy_calmar,excess_calmar,martin,spy_martin,excess_martin,direction,spy_direction,breadth,spy_breadth,dbf_signed,spy_dbf_signed,excess_dbf_signed,dbf,spy_dbf,beat_spy_dbf_signed,relative_cash_return,relative_cash_cagr,relative_cash_ulcer_index,rwm_score,spy_relative_cash_return,spy_relative_cash_cagr,spy_relative_cash_ulcer_index,spy_rwm_score,beat_spy_rwm_score,excess_rwm_score,beat_spy_cagr_and_rwm,beat_spy_cagr_and_martin,beat_spy_all_four,joint_excess_score
CLSE,Convergence Long/Short Equity ETF,2022-02-22,alternatives,active_identified,long_short_market_neutral,not_sector_specific,0.20305606723230296,0.1539367065063657,0.049119360725937256,2.022853094980422,1.3380643710991795,0.6847887238812427,1.234745111131687,0.6967086016533218,0.5380365094783651,4.036004442725402,2.085260184222349,1.9507442585030534,0.11077350785027455,0.07434740174874147,0.5796972398787315,0.49322056972643924,0.06421509675248915,0.03666966784819473,0.02754542890429442,0.06421509675248915,0.03666966784819473,True,0.9096739999699104,0.15416621579420897,0.058651222129020956,2.628525207114596,0.5822432483348059,0.10704297005745067,0.0824928088618573,1.2976036521765812,True,1.3309215549380147,True,True,True,0.986159169550173
CGDV,Capital Group Dividend Value ETF,2022-02-24,equity,active_identified,dividend_or_income,not_sector_specific,0.1914670897363897,0.15489599836489765,0.03657109137149206,1.8039982019638303,1.3476489648343064,0.4563492371295239,0.8777295277406948,0.7010503009432675,0.1766792267974273,3.3793201716632084,2.0964586875378495,1.282861484125359,0.10087246559410672,0.07497144021779922,0.509708897364402,0.49234597450542483,0.051415593212400704,0.036911886794107555,0.014503706418293148,0.051415593212400704,0.036911886794107555,True,0.8263189933739636,0.1429917001594232,0.06188989111955511,2.310420935839111,0.5869420246101953,0.10790852055381994,0.08256391955955804,1.3069694502085674,True,1.0034514856305434,True,True,True,0.9804745427582798
DFIV,Dimensional International Value ETF,2021-09-13,equity,active_identified,factor_or_style,not_sector_specific,0.16102759879652795,0.13188138803344907,0.029146210763078884,1.438683983942888,1.1710746419338367,0.2676093420090513,0.6335316595110506,0.5383707348127272,0.09516092469832338,2.375811337746502,1.55545784437668,0.820353493369822,0.07789608372650876,0.06402671167509051,0.540956742359936,0.5031398036813208,0.042138411695289,0.032214387142565575,0.009924024552723426,0.042138411695289,0.032214387142565575,True,0.7373324286840945,0.11790865943886342,0.07416677312899415,1.5897773957860002,0.5316689959606582,0.08984489813323226,0.09454118416929166,0.9503255001793725,True,0.6394518956066277,True,True,True,0.9733069698467622
AVLV,Avantis U.S. Large Cap Value ETF,2021-09-23,equity,active_identified,factor_or_style,not_sector_specific,0.1494588119174063,0.1336824537494563,0.015776358167949978,1.3106865685966271,1.185286507106901,0.12540006148972616,0.7663667582366734,0.5457231071787726,0.22064365105790085,2.7131228690800877,1.572129753201399,1.1409931158786888,0.07132279644166462,0.06492795357064324,0.5227901872659677,0.5020528414574343,0.037286858108070337,0.032597263580157805,0.0046895945279125315,0.037286858108070337,0.032597263580157805,True,0.6469625609761995,0.1065418319057605,0.06289165051463008,1.69405367857179,0.5385248987018141,0.09135451063163447,0.09482184629035564,0.9634331560249967,True,0.7306205225467932,True,True,True,0.9649036085022245
AVIV,Avantis International Large Cap Value ETF,2021-09-30,equity,active_identified,factor_or_style,not_sector_specific,0.14410312220990074,0.14170051007290474,0.0024026121369959963,1.301280373115605,1.2475730024418448,0.0537073706737603,0.5204088452371405,0.5784546922719619,-0.05804584703482141,1.8912343081716323,1.663612342075793,0.2276219660958394,0.06907604768629705,0.06858803998712386,0.5418381360453917,0.5019778088664802,0.03742803692372578,0.034429674027182965,0.0029983628965428166,0.03742803692372578,0.034429674027182965,True,0.6053660763414059,0.10122586543775025,0.08536391026445823,1.1858157050696427,0.5888841121740109,0.0989132953743419,0.09498826150957904,1.0413212517250572,True,0.14449445334458555,True,True,False,0.9273356401384083
CGUS,Capital Group Core Equity ETF,2022-02-24,equity,active_identified,other_equity,not_sector_specific,0.1583393771737176,0.15489599836489765,0.0034433788088199524,1.4396624847980124,1.3476489648343064,0.09201351996370599,0.7147447442131203,0.7010503009432675,0.013694443269852807,2.2589377756513027,2.0964586875378495,0.16247908811345324,0.08022903390381061,0.07497144021779922,0.5067441164820239,0.49234597450542483,0.04065559090179285,0.036911886794107555,0.0037437041076852917,0.04065559090179285,0.036911886794107555,True,0.6083769276255377,0.1112118039033052,0.07739991892144316,1.4368465168055193,0.5869420246101953,0.10790852055381994,0.08256391955955804,1.3069694502085674,True,0.12987706659695197,True,True,True,0.926099851705388
TSPA,T. Rowe Price U.S. Equity Research ETF,2021-06-14,equity,active_identified,other_equity,not_sector_specific,0.1414711210150299,0.13652715433642615,0.004943966678603751,1.2583228923726992,1.2227757713163094,0.0355471210563898,0.5723654576201189,0.5573358416833617,0.015029615936757224,1.698828698622682,1.6488675316117842,0.0499611670108977,0.06880797319086882,0.0673865595935677,0.5153049808671005,0.5011876649882635,0.03545709130862462,0.03377331245429266,0.0016837788543319632,0.03545709130862462,0.03377331245429266,True,0.6502049035187059,0.10102184876608966,0.09182948430114662,1.100102538252284,0.6133415397206938,0.09625307693078144,0.09230993558573257,1.0427163264715604,True,0.05738621178072356,True,True,True,0.9169550173010381
AVUS,Avantis U.S. Equity ETF,2019-09-26,equity,active_identified,other_equity,not_sector_specific,0.1641247561070831,0.16410632811768422,1.8427989398883682e-05,1.1879271044576778,1.2298423506885867,-0.04191524623090892,0.443058568517613,0.4867133644299841,-0.04365479591237109,2.0964083199374866,2.0091644545221743,0.08724386541531226,0.07026030817421812,0.07364024368751679,0.4354381307357444,0.4292833527750383,0.03059401725629888,0.03161253070934806,-0.0010185134530491802,0.03059401725629888,0.03161253070934806,False,1.352655136342681,0.1315722977340077,0.085908989534914,1.5315311988454459,1.3523973783695338,0.13155438504707506,0.08909681369705484,1.4765329935858715,True,0.05499820525957433,True,True,False,0.9053386060306475
THRO,iShares U.S. Thematic Rotation Active ETF,2021-12-16,equity,active_identified,thematic_equity,not_sector_specific,0.13432058613233488,0.1283098358689665,0.006010750263368392,1.1224307635046138,1.1391131193785422,-0.01668235587392841,0.5059917972780179,0.5237908218175231,-0.017799024539505215,1.4434097260091305,1.4736897372829627,-0.030280011273832175,0.05909189664429414,0.062207750645964385,0.5273244303399334,0.49900647991552183,0.031160600735658624,0.03104207067330522,0.0001185300623534058,0.031160600735658624,0.03104207067330522,True,0.498997494718574,0.0899796588375168,0.10308100555501598,0.8729024164349388,0.46204244629174074,0.08420387058019307,0.09710497493064048,0.8671427044838607,True,0.005759711951078161,True,False,False,0.9055857637172516
TEQI,T. Rowe Price Equity Income ETF,2020-08-05,equity,active_identified,dividend_or_income,not_sector_specific,0.15366434733038248,0.16482524664168086,-0.011160899311298378,1.5273082407203993,1.4481969350802193,0.07911130564017999,0.8622502033237054,0.6728552866585263,0.18939491666517905,3.1130352649414244,2.12869532176112,0.9843399431803044,0.0819399165370951,0.08058629738873307,0.542659097665145,0.5092746181083118,0.044465441170777324,0.041040555827409876,0.003424885343367448,0.044465441170777324,0.041040555827409876,True,0.9699463825706311,0.1183455131820903,0.06185593762450205,1.9132441884643245,1.088335748875866,0.12916472736405837,0.08617403556537129,1.4988821924914322,True,0.41436199597289236,False,False,False,0.8996539792387543
DYNF,iShares U.S. Equity Factor Rotation Active ETF,2019-03-21,equity,active_identified,factor_or_style,not_sector_specific,0.16834389143959627,0.1598917622886411,0.008452129150955168,1.2558219028095416,1.218454960902996,0.03736694190654566,0.4848892045606278,0.47421363003342737,0.010675574527200415,1.9161199001000178,2.022272039482503,-0.10615213938248536,0.07431861345930184,0.07313909664010569,0.44549033409473154,0.4303255516574819,0.033108223939441586,0.03147362210938336,0.001634601830058223,0.033108223939441586,0.03147362210938336,True,1.5830432980145943,0.13606265713890142,0.09354865148602463,1.454458776022314,1.4472320836937143,0.12784405953928202,0.08622513716037716,1.4826773693788904,False,-0.028218593356576394,False,False,False,0.8956994562530896
DFAU,Dimensional US Core Equity Market ETF,2020-11-19,equity,active_identified,other_equity,not_sector_specific,0.1555456709189127,0.15794970072978742,-0.0024040298108747304,1.3902781105630597,1.413837079574842,-0.023558969011782338,0.6587156125336529,0.644787696833904,0.013927915699748827,2.0483251004420975,2.0049518347025423,0.043373265739555134,0.07681583419584691,0.07871877731385475,0.5139848814215412,0.5032755104833236,0.03948217743044914,0.039617232837253324,-0.0001350554068041826,0.03948217743044914,0.039617232837253324,False,0.9082632245758298,0.11847112275627647,0.08552319079398323,1.3852514348027718,0.9312901616134328,0.12079802163130804,0.08780993836604485,1.3756759642370882,True,0.009575470565683641,False,False,False,0.8922392486406328
