request_symbol,name,start_date,asset_class_refined,management_style,primary_strategy,sector_theme,cagr,spy_cagr,excess_cagr,sortino,spy_sortino,excess_sortino,calmar,spy_calmar,excess_calmar,martin,spy_martin,excess_martin,direction,spy_direction,breadth,spy_breadth,dbf_signed,spy_dbf_signed,excess_dbf_signed,dbf,spy_dbf,beat_spy_dbf_signed,relative_cash_return,relative_cash_cagr,relative_cash_ulcer_index,rwm_score,spy_relative_cash_return,spy_relative_cash_cagr,spy_relative_cash_ulcer_index,spy_rwm_score,beat_spy_rwm_score,excess_rwm_score,beat_spy_cagr_and_rwm,beat_spy_cagr_and_martin,beat_spy_all_four,joint_excess_score
CLSE,Convergence Long/Short Equity ETF,2022-02-22,alternatives,active_identified,long_short_market_neutral,not_sector_specific,0.20305606723230296,0.1539367065063657,0.049119360725937256,2.022853094980422,1.3380643710991795,0.6847887238812427,1.234745111131687,0.6967086016533218,0.5380365094783651,4.036004442725402,2.085260184222349,1.9507442585030534,0.11077350785027455,0.07434740174874147,0.5796972398787315,0.49322056972643924,0.06421509675248915,0.03666966784819473,0.02754542890429442,0.06421509675248915,0.03666966784819473,True,0.9096739999699104,0.15416621579420897,0.058651222129020956,2.628525207114596,0.5822432483348059,0.10704297005745067,0.0824928088618573,1.2976036521765812,True,1.3309215549380147,True,True,True,0.986159169550173
HEQT,Simplify Hedged Equity ETF,2021-11-02,alternatives,not_determined,long_short_market_neutral,not_sector_specific,0.0942363028222355,0.12720034429398952,-0.032964041471754024,1.6277099483980764,1.1323327118154147,0.49537723658266164,0.8187119791729426,0.5192616171784471,0.2994503619944955,2.2611669899264584,1.479420602558623,0.7817463873678354,0.09289951997544457,0.06170095984442634,0.5288876430606859,0.5012619710139806,0.04913340816128199,0.03092834474507162,0.018205063416210372,0.04913340816128199,0.03092834474507162,True,0.2795624883553891,0.05248968090664552,0.048412490267413455,1.084217742502216,0.47630035166426454,0.084196098798756,0.09588474587054967,0.8780969072226144,True,0.20612083527960157,False,False,False,0.8200692041522492
FTLS,First Trust Long/Short Equity,2014-09-09,alternatives,active_identified,long_short_market_neutral,not_sector_specific,0.09130318150318328,0.1386915045277859,-0.04738832302460261,0.8837115936016662,1.174617167111892,-0.2909055735102257,0.31209280842908144,0.4113370249693671,-0.09924421654028565,2.3149112516274677,2.059485510868419,0.25542574075904856,0.066436486915116,0.07133407635863388,0.212830865098342,0.42981319233991183,0.014139734984238818,0.03066032708232346,-0.016520592098084645,0.014139734984238818,0.03066032708232346,False,1.2198127301394108,0.06890308630314745,0.044728875376149765,1.540460960033165,2.691834926036406,0.11531871634461521,0.07296885000175239,1.580382811868979,False,-0.039921851835814204,False,False,False,0.7609985170538803
SIXH,ETC 6 Meridian Hedged Equity Index Option ETF,2020-05-11,alternatives,index_passive_identified,long_short_market_neutral,not_sector_specific,0.11362793755526224,0.18261905395869915,-0.06899111640343691,1.6333813874012248,1.5562031122317503,0.07717827516947451,0.9726913551109418,0.745493778436832,0.2271975766741099,4.146874286618306,2.3990744828825643,1.747799803735742,0.09753862349479363,0.0872587167540543,0.4782567375434547,0.5108270826278617,0.046648503857099365,0.04457411571332448,0.0020743881437748843,0.046648503857099365,0.04457411571332448,True,0.6307825091535089,0.08075865653481062,0.03339936906386272,2.417969524525823,1.3811269019273982,0.14771346591279944,0.08468019293437708,1.7443685564966769,True,0.6736009680291462,False,False,False,0.70365793376174
ARB,AltShares Merger Arbitrage ETF,2020-05-11,alternatives,active_identified,merger_arbitrage,not_sector_specific,0.043074303139335024,0.18261905395869915,-0.13954475081936413,1.4038356222336366,1.5562031122317503,-0.15236748999811378,0.7697624184423709,0.745493778436832,0.024268640005538966,2.9735987491027207,2.3990744828825643,0.5745242662201564,0.09762151917510292,0.0872587167540543,0.3803488284954094,0.5108270826278617,0.037130230454192545,0.04457411571332448,-0.0074438852591319354,0.037130230454192545,0.04457411571332448,False,0.0799392876005125,0.012287447638597238,0.03276394198783016,0.3750295871956215,1.3811269019273982,0.14771346591279944,0.08468019293437708,1.7443685564966769,False,-1.3693389693010554,False,False,False,0.5145823035096392
LBAY,Leatherback Long/Short Alternative Yield ETF,2020-11-17,alternatives,active_identified,long_short_market_neutral,not_sector_specific,0.0948307943707638,0.15620523038579903,-0.06137443601503523,1.0614267406930102,1.3995627129341006,-0.3381359722410904,0.5930514618600689,0.6376663600406194,-0.04461489818055053,1.162500493396672,1.9841263669532256,-0.8216258735565536,0.05405147064543387,0.07786531487538514,0.5718482912085818,0.5035857550810098,0.03090924112590218,0.03921186338614141,-0.008302622260239229,0.03090924112590218,0.03921186338614141,False,0.39819228678321306,0.05973611305881743,0.1354526379598062,0.44101107190354866,0.91607128586212,0.11914319824327424,0.08775117432941927,1.3577390747616531,False,-0.9167280028581044,False,False,False,0.5103806228373702
DBMF,iMGP DBi Managed Futures Strategy ETF,2019-05-08,alternatives,active_identified,managed_futures,not_sector_specific,0.09306411235962941,0.16143359691898396,-0.06836948455935454,1.0770874066038292,1.2224809646954582,-0.14539355809162902,0.45635015070188456,0.4787864672234148,-0.02243631652153022,1.1099476862705329,2.0260600853902915,-0.9161123991197586,0.06295072121321793,0.07320611611331847,0.5204190781572213,0.4315946455455266,0.03276075630311511,0.031595367735692347,0.0011653885674227649,0.03276075630311511,0.031595367735692347,True,0.5605692203191235,0.06279633613372071,0.12625680297071645,0.49736992111455147,1.43122879209068,0.129272617690686,0.08690222879948742,1.4875638919337877,False,-0.9901939708192362,False,False,False,0.47058823529411764
NTRL,First Trust Equity Market Neutral ETF,2020-02-05,fixed_income,active_identified,long_short_market_neutral,not_sector_specific,0.02632075796568989,0.15280833104933467,-0.12648757308364478,0.622555445444669,1.141794829573846,-0.519239384129177,0.21954003519521426,0.4532052954388044,-0.23366526024359013,1.4216811838746677,1.8223924255853772,-0.4007112417107095,0.05130081186723949,0.06745640536539327,0.2800984746622248,0.4305973816920332,0.014369279152947542,0.029046551528694762,-0.01467727237574722,0.014369279152947542,0.029046551528694762,False,-0.019706535811150117,-0.0030294298041033674,0.05197225196768776,-0.05828936960412698,1.1011970179181705,0.11984091738623581,0.09146889819706422,1.310182146592012,False,-1.368471516196139,False,False,False,0.42708848245180425
KMLM,KraneShares Mount Lucas Managed Futures Index Strategy ETF,2020-12-02,alternatives,active_identified,managed_futures,not_sector_specific,0.06540201709913962,0.1539892814440864,-0.08858726434494679,0.6893323844990166,1.379931073147343,-0.6905986886483265,0.21093426887628255,0.6286203371116315,-0.41768606823534893,0.3651491756265082,1.9492839595051128,-1.5841347838786046,0.03692833103890761,0.07676671773924061,0.5381170603394982,0.5028783928131665,0.01987176494190081,0.038604323638251316,-0.018732558696350505,0.01987176494190081,0.038604323638251316,False,0.19148901176104172,0.03101633257971992,0.23810094359688652,0.13026547526931134,0.8839048334712769,0.11674445673597278,0.08805307322868487,1.3258419320898975,False,-1.1955764568205862,False,False,False,0.2864557587740979
MNA,NYLIM Merger Arbitrage ETF,2009-11-17,alternatives,active_identified,merger_arbitrage,not_sector_specific,0.026859442512071174,0.1423770851908046,-0.11551764267873343,0.5440403358003097,1.2247354132066337,-0.680695077406324,0.16106031348766017,0.42226787318802667,-0.26120755970036647,0.7055383774393459,2.271505037016369,-1.5659666595770232,0.03499063019497232,0.07389481511259832,0.4115638147295867,0.44232011744068006,0.01440087724283507,0.03268516329886183,-0.018284286056026756,0.01440087724283507,0.03268516329886183,False,0.20977775063578252,0.011415111796749144,0.06080277572570181,0.18773997832345485,6.2359677617347895,0.12519532810228773,0.06706058669385323,1.8668987892073292,False,-1.6791588108838744,False,False,False,0.22540781018289668
