request_symbol,name,start_date,asset_class_refined,management_style,primary_strategy,sector_theme,cagr,spy_cagr,excess_cagr,sortino,spy_sortino,excess_sortino,calmar,spy_calmar,excess_calmar,martin,spy_martin,excess_martin,direction,spy_direction,breadth,spy_breadth,dbf_signed,spy_dbf_signed,excess_dbf_signed,dbf,spy_dbf,beat_spy_dbf_signed,relative_cash_return,relative_cash_cagr,relative_cash_ulcer_index,rwm_score,spy_relative_cash_return,spy_relative_cash_cagr,spy_relative_cash_ulcer_index,spy_rwm_score,beat_spy_rwm_score,excess_rwm_score,beat_spy_cagr_and_rwm,beat_spy_cagr_and_martin,beat_spy_all_four,joint_excess_score
IUS,Invesco RAFI Strategic US ETF,2018-09-12,equity,not_determined,other_equity,not_sector_specific,0.15779899722861623,0.14861979395619263,0.009179203272423608,1.289756723307239,1.1485103156128766,0.14124640769436225,0.45512347585013124,0.44078275814834106,0.014340717701790184,2.6006830630914286,1.880674260255739,0.7200088028356897,0.08083771024074826,0.06827610441935805,0.4079194550251004,0.43314494470828296,0.03297527470688301,0.029573449473619798,0.0034018252332632115,0.03297527470688301,0.029573449473619798,True,1.5747367503682388,0.1261739178274941,0.06525631426701033,1.9335127833181969,1.4166805641258495,0.11724544290517658,0.08604406692861837,1.36262088822978,True,0.570891895088417,True,True,True,0.9545229856648543
RWLC,Rayliant Wilshire NxtGen US Large Cap Equity ETF,2021-12-16,equity,not_determined,other_equity,not_sector_specific,0.1415945328794721,0.1283098358689665,0.013284697010505608,1.322105406379564,1.1391131193785422,0.18299228700102188,0.6744057828553643,0.5237908218175231,0.15061496103784122,1.9328507788051743,1.4736897372829627,0.4591610415222116,0.07170386897172994,0.062207750645964385,0.5127935592121944,0.49900647991552183,0.03676928217929822,0.03104207067330522,0.005727211505993004,0.03676928217929822,0.03104207067330522,True,0.5446979008614783,0.09696926485434876,0.08529620148525974,1.136853261526614,0.46204244629174074,0.08420387058019307,0.09710497493064048,0.8671427044838607,True,0.2697105570427534,True,True,True,0.9540286702916461
GARP,iShares MSCI USA Quality GARP ETF,2020-01-16,equity,systematic_or_rules_based,factor_or_style,not_sector_specific,0.209556822247984,0.15247006324965784,0.05708675899832616,1.3144074616769057,1.141341460902369,0.1730660007745366,0.6687435904341413,0.4522020467478644,0.21654154368627693,1.9184302206658415,1.8252727618470275,0.09315745881881399,0.07087429557173908,0.06740023758178429,0.5038960343513176,0.4313567591682975,0.03571327647604247,0.029073548050451762,0.0066397284255907095,0.03571327647604247,0.029073548050451762,True,1.9074753750943914,0.17509437665227967,0.11652896026949298,1.5025825017862018,1.111679175076421,0.1196341219157031,0.0911210524626855,1.3129141804490663,True,0.18966832133713551,True,True,True,0.953781512605042
IJJ,iShares S&P Mid-Cap 400 Value ETF,2000-07-28,equity,systematic_or_rules_based,factor_or_style,not_sector_specific,0.1033980629096749,0.08608363263616226,0.01731443027351265,0.7962316110329878,0.7478738220895045,0.048357788943483304,0.17826111810752973,0.15597842954516744,0.02228268856236229,0.8283753393044051,0.5330203210581741,0.295355018246231,0.041988774092984925,0.04135931211991293,0.4610673426058856,0.4343570304326293,0.019359652490331416,0.017964707993141635,0.001394944497189781,0.019359652490331416,0.017964707993141635,True,6.75188424192832,0.08167740464070183,0.13563444306824385,0.6021877835234389,4.13141756363699,0.06470381312315121,0.2036749040576392,0.317681814666967,True,0.28450596885647195,True,True,True,0.9520514087988137
AAAU,Goldman Sachs Physical Gold ETF Shares,2018-08-15,commodity,not_determined,precious_metals,not_sector_specific,0.18229664707046744,0.15077920699564396,0.03151744007482349,1.5061131512908246,1.1665114838076331,0.3396016674831914,0.6933528166464201,0.4471872350364695,0.2461655816099506,2.0332611076064073,1.9169791188890684,0.11628198871733897,0.0860313157881228,0.06962491217654936,0.49854211541849125,0.43168527010932467,0.04289023416524699,0.030056049019271718,0.012834185145975271,0.04289023416524699,0.030056049019271718,True,2.076340855199342,0.15009271645427358,0.09760882813324469,1.5376961215985887,1.475935058991456,0.11943376266196193,0.08564093660958605,1.3945873012392225,True,0.14310882035936623,True,True,True,0.9518042511122096
SLYV,State Street SPDR S&P 600 Small Cap Value ETF,2000-10-02,equity,systematic_or_rules_based,factor_or_style,not_sector_specific,0.1059020247540412,0.08609086069526173,0.019811164058779474,0.7934784986058777,0.7470868091406775,0.046391689465200225,0.17269488762928295,0.15599152635895736,0.016703361270325595,0.7887896913453804,0.5725140041674214,0.21627568717795898,0.040014339840534006,0.04132824036117166,0.4777532274584691,0.433520201754168,0.019116980003435126,0.017916627099519886,0.0012003529039152395,0.019116980003435126,0.017916627099519886,True,7.172766770555903,0.08448129734257015,0.14824533178752758,0.5698749250576932,4.116996313368156,0.0650538648761998,0.1790224476567587,0.36338384223708153,True,0.20649108282061168,True,True,True,0.9503213049925853
MGK,Vanguard Morningstar Mega Cap Growth ETF,2007-12-27,equity,systematic_or_rules_based,factor_or_style,not_sector_specific,0.13612529252267058,0.11261055976385603,0.02351473275881455,1.005820241197168,0.9051418152516901,0.10067842594547782,0.2837475511412051,0.2134121013426605,0.07033544979854459,1.110376623876248,0.9510418861787392,0.15933473769750883,0.05685141316096987,0.05328124755615567,0.4477093693493237,0.40842563474370147,0.025452910332915663,0.021761427353059172,0.0036914829798564905,0.025452910332915663,0.021761427353059172,True,7.223513651316177,0.11947071684903476,0.12946647176868994,0.9227927139505739,4.565174505939825,0.09630068893813992,0.12571326527485865,0.7660344254648762,True,0.15675828848569773,True,True,True,0.9500741473059812
SOXQ,Invesco PHLX Semiconductor ETF,2021-06-11,equity,not_determined,sector_or_industry,semiconductors,0.28778474654622244,0.13678559542293267,0.15099915112328977,1.2572151684750246,1.2260033590574817,0.03121180941754287,0.6255208007224715,0.5583908587689647,0.06712994195350686,1.6693678977881858,1.6526196709662562,0.016748226821929668,0.05682960867669391,0.06759751984093072,0.5500544863360822,0.501014617712009,0.03125938120933943,0.03386734556138385,-0.0026079643520444187,0.03125938120933943,0.03386734556138385,False,2.097809589077692,0.24222011528430776,0.1832070754302514,1.3221111396242071,0.6169456365530781,0.09656364325412525,0.09227469605950636,1.0464802093940577,True,0.2756309302301494,True,True,True,0.9490855165595651
HLAL,Wahed FTSE USA Shariah ETF,2019-07-16,equity,index_passive_identified,other_equity,not_sector_specific,0.17343984239882282,0.15845148728626945,0.014988355112553364,1.2694501980203474,1.1960554727073573,0.07339472531299007,0.5165913252661687,0.4699420026065678,0.04664932265960087,2.2472458569017664,1.96398339635602,0.28326246054574633,0.07355519050759952,0.07141728316993426,0.4597678182366094,0.43096579241208477,0.03381830945965719,0.030778406033248964,0.0030399034264082282,0.03381830945965719,0.030778406033248964,True,1.554631461983759,0.1408291559163759,0.08292554242974488,1.698260292185455,1.3312320174224657,0.12625733732474353,0.08799678161133676,1.4347949437786895,True,0.2634653484067655,True,True,True,0.948838358872961
IJH,iShares Core S&P Mid-Cap ETF,2000-05-26,equity,index_passive_identified,broad_equity,not_sector_specific,0.09850827361456083,0.08680118343029974,0.011707090184261082,0.7718726689662333,0.7534150021285725,0.018457666837660813,0.17889524925871794,0.1572785889664305,0.021616660292287454,0.841039289863715,0.5391786711152785,0.3018606187484365,0.04008231542018892,0.04165322949452221,0.4746531505686559,0.4354920126668702,0.01902519729627929,0.01813964874664452,0.0008855485496347716,0.01902519729627929,0.01813964874664452,True,5.936861970590374,0.0765552905511464,0.13278413689054847,0.5765394296628183,4.235828337458428,0.06508215905314207,0.2032838674378216,0.32015407751453145,True,0.2563853521482869,True,True,True,0.9485912011863569
